census_geoid,geography_type,state_fips,place_fips,geography_name,acs_vintage,education_universe_25_plus,bachelors_or_higher_count,bachelors_or_higher_pct,source_id
1600000US4113000,place,41,13000,"Cheshire CDP, Oregon",2024,262,42,16.031,acs5_2024_place_education
1600000US4113050,place,41,13050,"Chiloquin city, Oregon",2024,307,18,5.863,acs5_2024_place_education
1600000US4113750,place,41,13750,"Clatskanie city, Oregon",2024,1595,256,16.05,acs5_2024_place_education
1600000US4114200,place,41,14200,"Cloverdale CDP, Oregon",2024,110,0,0.0,acs5_2024_place_education
1600000US4114400,place,41,14400,"Coburg city, Oregon",2024,1018,324,31.827,acs5_2024_place_education
1600000US4114750,place,41,14750,"Columbia City city, Oregon",2024,1533,316,20.613,acs5_2024_place_education
1600000US4115000,place,41,15000,"Condon city, Oregon",2024,519,106,20.424,acs5_2024_place_education
1600000US4115250,place,41,15250,"Coos Bay city, Oregon",2024,11493,2636,22.936,acs5_2024_place_education
1600000US4115350,place,41,15350,"Coquille city, Oregon",2024,2638,498,18.878,acs5_2024_place_education
1600000US4115550,place,41,15550,"Cornelius city, Oregon",2024,9259,1752,18.922,acs5_2024_place_education
1600000US4115800,place,41,15800,"Corvallis city, Oregon",2024,33019,20269,61.386,acs5_2024_place_education
1600000US4115950,place,41,15950,"Cottage Grove city, Oregon",2024,7093,1499,21.134,acs5_2024_place_education
1600000US4116250,place,41,16250,"Cove city, Oregon",2024,435,150,34.483,acs5_2024_place_education
1600000US4116350,place,41,16350,"Crabtree CDP, Oregon",2024,334,21,6.287,acs5_2024_place_education
1600000US4116450,place,41,16450,"Crane CDP, Oregon",2024,106,11,10.377,acs5_2024_place_education
1600000US4116650,place,41,16650,"Crawfordsville CDP, Oregon",2024,516,72,13.953,acs5_2024_place_education
1600000US4116750,place,41,16750,"Crescent CDP, Oregon",2024,327,92,28.135,acs5_2024_place_education
1600000US4116800,place,41,16800,"Crescent Lake CDP, Oregon",2024,154,39,25.325,acs5_2024_place_education
1600000US4116950,place,41,16950,"Creswell city, Oregon",2024,3931,951,24.192,acs5_2024_place_education
1600000US4116975,place,41,16975,"Crooked River Ranch CDP, Oregon",2024,4344,1026,23.619,acs5_2024_place_education
1600000US4117300,place,41,17300,"Culver city, Oregon",2024,1375,174,12.655,acs5_2024_place_education
1600000US4117700,place,41,17700,"Dallas city, Oregon",2024,12207,2799,22.929,acs5_2024_place_education
1600000US4117800,place,41,17800,"Damascus CDP, Oregon",2024,8327,2801,33.638,acs5_2024_place_education
1600000US4118150,place,41,18150,"Days Creek CDP, Oregon",2024,198,39,19.697,acs5_2024_place_education
1600000US4118250,place,41,18250,"Dayton city, Oregon",2024,1845,364,19.729,acs5_2024_place_education
1600000US4118300,place,41,18300,"Dayville town, Oregon",2024,163,32,19.632,acs5_2024_place_education
1600000US4118450,place,41,18450,"Deer Island CDP, Oregon",2024,125,8,6.4,acs5_2024_place_education
1600000US4118850,place,41,18850,"Depoe Bay city, Oregon",2024,1525,663,43.475,acs5_2024_place_education
1600000US4119020,place,41,19020,"Deschutes River Woods CDP, Oregon",2024,4386,1273,29.024,acs5_2024_place_education
1600000US4119100,place,41,19100,"Detroit city, Oregon",2024,87,10,11.494,acs5_2024_place_education
1600000US4119250,place,41,19250,"Dexter CDP, Oregon",2024,530,50,9.434,acs5_2024_place_education
1600000US4119600,place,41,19600,"Dillard CDP, Oregon",2024,274,0,0.0,acs5_2024_place_education
1600000US4119650,place,41,19650,"Dilley CDP, Oregon",2024,150,47,31.333,acs5_2024_place_education
1600000US4120100,place,41,20100,"Donald city, Oregon",2024,764,104,13.613,acs5_2024_place_education
1600000US4120500,place,41,20500,"Drain city, Oregon",2024,677,72,10.635,acs5_2024_place_education
1600000US4120900,place,41,20900,"Dufur city, Oregon",2024,598,128,21.405,acs5_2024_place_education
1600000US4121050,place,41,21050,"Dundee city, Oregon",2024,2082,882,42.363,acs5_2024_place_education
1600000US4121150,place,41,21150,"Dunes City city, Oregon",2024,1195,327,27.364,acs5_2024_place_education
1600000US4121215,place,41,21215,"Dunthorpe CDP, Oregon",2024,1373,1095,79.752,acs5_2024_place_education
1600000US4121250,place,41,21250,"Durham city, Oregon",2024,1467,626,42.672,acs5_2024_place_education
1600000US4121450,place,41,21450,"Eagle Crest CDP, Oregon",2024,2509,1383,55.122,acs5_2024_place_education
1600000US4121550,place,41,21550,"Eagle Point city, Oregon",2024,6846,1528,22.32,acs5_2024_place_education
1600000US4122200,place,41,22200,"Echo city, Oregon",2024,342,35,10.234,acs5_2024_place_education
1600000US4122550,place,41,22550,"Elgin city, Oregon",2024,1043,103,9.875,acs5_2024_place_education
1600000US4122800,place,41,22800,"Elkton city, Oregon",2024,141,49,34.752,acs5_2024_place_education
1600000US4123000,place,41,23000,"Elmira CDP, Oregon",2024,195,14,7.179,acs5_2024_place_education
1600000US4123500,place,41,23500,"Enterprise city, Oregon",2024,1521,570,37.475,acs5_2024_place_education
1600000US4123550,place,41,23550,"Eola CDP, Oregon",2024,0,0,,acs5_2024_place_education
1600000US4123800,place,41,23800,"Estacada city, Oregon",2024,3642,440,12.081,acs5_2024_place_education
1600000US4123850,place,41,23850,"Eugene city, Oregon",2024,117571,53009,45.087,acs5_2024_place_education
1600000US4124100,place,41,24100,"Fair Oaks CDP, Oregon",2024,208,64,30.769,acs5_2024_place_education
1600000US4124250,place,41,24250,"Fairview city, Oregon",2024,7927,1901,23.981,acs5_2024_place_education
1600000US4124300,place,41,24300,"Fairview CDP, Oregon",2024,357,87,24.37,acs5_2024_place_education
1600000US4124350,place,41,24350,"Falcon Heights CDP, Oregon",2024,760,115,15.132,acs5_2024_place_education
1600000US4124550,place,41,24550,"Falls City city, Oregon",2024,821,156,19.001,acs5_2024_place_education
1600000US4126050,place,41,26050,"Florence city, Oregon",2024,7717,1926,24.958,acs5_2024_place_education
1600000US4126165,place,41,26165,"Foots Creek CDP, Oregon",2024,959,175,18.248,acs5_2024_place_education
1600000US4126200,place,41,26200,"Forest Grove city, Oregon",2024,16227,5154,31.762,acs5_2024_place_education
1600000US4126400,place,41,26400,"Fort Hill CDP, Oregon",2024,123,0,0.0,acs5_2024_place_education
1600000US4126450,place,41,26450,"Fort Klamath CDP, Oregon",2024,155,20,12.903,acs5_2024_place_education
1600000US4126650,place,41,26650,"Fossil city, Oregon",2024,441,83,18.821,acs5_2024_place_education
1600000US4126750,place,41,26750,"Four Corners CDP, Oregon",2024,10530,1085,10.304,acs5_2024_place_education
1600000US4127825,place,41,27825,"Garden Home-Whitford CDP, Oregon",2024,5522,3493,63.256,acs5_2024_place_education
1600000US4127850,place,41,27850,"Gardiner CDP, Oregon",2024,120,62,51.667,acs5_2024_place_education
1600000US4128000,place,41,28000,"Garibaldi city, Oregon",2024,653,159,24.349,acs5_2024_place_education
1600000US4128100,place,41,28100,"Gaston city, Oregon",2024,456,69,15.132,acs5_2024_place_education
1600000US4128200,place,41,28200,"Gates city, Oregon",2024,372,63,16.935,acs5_2024_place_education
1600000US4128450,place,41,28450,"Gearhart city, Oregon",2024,1525,733,48.066,acs5_2024_place_education
1600000US4128650,place,41,28650,"Gervais city, Oregon",2024,1589,185,11.643,acs5_2024_place_education
1600000US4128800,place,41,28800,"Gilchrist CDP, Oregon",2024,179,27,15.084,acs5_2024_place_education
1600000US4129000,place,41,29000,"Gladstone city, Oregon",2024,9051,2331,25.754,acs5_2024_place_education
1600000US4129100,place,41,29100,"Glasgow CDP, Oregon",2024,654,275,42.049,acs5_2024_place_education
1600000US4129350,place,41,29350,"Glendale city, Oregon",2024,565,74,13.097,acs5_2024_place_education
1600000US4129750,place,41,29750,"Glide CDP, Oregon",2024,1430,323,22.587,acs5_2024_place_education
1600000US4129900,place,41,29900,"Gold Beach city, Oregon",2024,1988,413,20.775,acs5_2024_place_education
1600000US4129950,place,41,29950,"Gold Hill city, Oregon",2024,906,131,14.459,acs5_2024_place_education
1600000US4130165,place,41,30165,"Gopher Flats CDP, Oregon",2024,317,67,21.136,acs5_2024_place_education
1600000US4130250,place,41,30250,"Government Camp CDP, Oregon",2024,132,10,7.576,acs5_2024_place_education
1600000US4130300,place,41,30300,"Grand Ronde CDP, Oregon",2024,1149,41,3.568,acs5_2024_place_education
1600000US4130500,place,41,30500,"Granite city, Oregon",2024,69,23,33.333,acs5_2024_place_education
1600000US4130550,place,41,30550,"Grants Pass city, Oregon",2024,27716,5337,19.256,acs5_2024_place_education
1600000US4130650,place,41,30650,"Grass Valley city, Oregon",2024,185,45,24.324,acs5_2024_place_education
1600000US4130750,place,41,30750,"Green CDP, Oregon",2024,5379,822,15.282,acs5_2024_place_education
1600000US4131050,place,41,31050,"Greenhorn city, Oregon",2024,0,0,,acs5_2024_place_education
1600000US4131115,place,41,31115,"Green Meadows CDP, Oregon",2024,477,286,59.958,acs5_2024_place_education
1600000US4131250,place,41,31250,"Gresham city, Oregon",2024,76568,17829,23.285,acs5_2024_place_education
1600000US4131600,place,41,31600,"Haines city, Oregon",2024,180,27,15.0,acs5_2024_place_education
1600000US4131650,place,41,31650,"Halfway city, Oregon",2024,232,27,11.638,acs5_2024_place_education
1600000US4131750,place,41,31750,"Halsey city, Oregon",2024,958,87,9.081,acs5_2024_place_education
1600000US4132050,place,41,32050,"Happy Valley city, Oregon",2024,17524,8138,46.439,acs5_2024_place_education
1600000US4132100,place,41,32100,"Harbor CDP, Oregon",2024,2091,493,23.577,acs5_2024_place_education
1600000US4132400,place,41,32400,"Harper CDP, Oregon",2024,125,12,9.6,acs5_2024_place_education
1600000US4132550,place,41,32550,"Harrisburg city, Oregon",2024,2426,341,14.056,acs5_2024_place_education
1600000US4132850,place,41,32850,"Hayesville CDP, Oregon",2024,13080,1947,14.885,acs5_2024_place_education
1600000US4133100,place,41,33100,"Hebo CDP, Oregon",2024,162,0,0.0,acs5_2024_place_education
1600000US4133150,place,41,33150,"Heceta Beach CDP, Oregon",2024,2361,759,32.147,acs5_2024_place_education
1600000US4133250,place,41,33250,"Helix city, Oregon",2024,313,23,7.348,acs5_2024_place_education
1600000US4133550,place,41,33550,"Heppner city, Oregon",2024,842,96,11.401,acs5_2024_place_education
1600000US4133700,place,41,33700,"Hermiston city, Oregon",2024,11526,1930,16.745,acs5_2024_place_education
1600000US4134100,place,41,34100,"Hillsboro city, Oregon",2024,77072,32575,42.266,acs5_2024_place_education
1600000US4134250,place,41,34250,"Hines city, Oregon",2024,1160,434,37.414,acs5_2024_place_education
1600000US4134650,place,41,34650,"Holley CDP, Oregon",2024,177,6,3.39,acs5_2024_place_education
1600000US4134900,place,41,34900,"Hood River city, Oregon",2024,5866,3177,54.16,acs5_2024_place_education
1600000US4135450,place,41,35450,"Hubbard city, Oregon",2024,2116,398,18.809,acs5_2024_place_education
1600000US4135700,place,41,35700,"Huntington city, Oregon",2024,578,34,5.882,acs5_2024_place_education
1600000US4135800,place,41,35800,"Idanha city, Oregon",2024,162,1,0.617,acs5_2024_place_education
1600000US4135850,place,41,35850,"Idaville CDP, Oregon",2024,82,15,18.293,acs5_2024_place_education
1600000US4136050,place,41,36050,"Imbler city, Oregon",2024,153,28,18.301,acs5_2024_place_education
1600000US4136150,place,41,36150,"Independence city, Oregon",2024,5890,1590,26.995,acs5_2024_place_education
1600000US4136400,place,41,36400,"Ione city, Oregon",2024,321,32,9.969,acs5_2024_place_education
1600000US4136500,place,41,36500,"Irrigon city, Oregon",2024,1245,141,11.325,acs5_2024_place_education
1600000US4136750,place,41,36750,"Island City city, Oregon",2024,796,242,30.402,acs5_2024_place_education
1600000US4137000,place,41,37000,"Jacksonville city, Oregon",2024,2191,994,45.367,acs5_2024_place_education
1600000US4137150,place,41,37150,"Jasper CDP, Oregon",2024,424,51,12.028,acs5_2024_place_education
1600000US4137202,place,41,37202,"Jeffers Gardens CDP, Oregon",2024,188,48,25.532,acs5_2024_place_education
1600000US4137250,place,41,37250,"Jefferson city, Oregon",2024,1909,375,19.644,acs5_2024_place_education
1600000US4137400,place,41,37400,"Jennings Lodge CDP, Oregon",2024,5825,1962,33.682,acs5_2024_place_education
1600000US4137550,place,41,37550,"John Day city, Oregon",2024,1199,216,18.015,acs5_2024_place_education
1600000US4137650,place,41,37650,"Johnson City city, Oregon",2024,387,44,11.37,acs5_2024_place_education
1600000US4137850,place,41,37850,"Jordan Valley city, Oregon",2024,158,40,25.316,acs5_2024_place_education
1600000US4137900,place,41,37900,"Joseph city, Oregon",2024,840,435,51.786,acs5_2024_place_education
1600000US4138000,place,41,38000,"Junction City city, Oregon",2024,4760,917,19.265,acs5_2024_place_education
1600000US4138075,place,41,38075,"Juniper Canyon CDP, Oregon",2024,2077,366,17.622,acs5_2024_place_education
1600000US4138150,place,41,38150,"Juntura CDP, Oregon",2024,16,2,12.5,acs5_2024_place_education
1600000US4138500,place,41,38500,"Keizer city, Oregon",2024,26554,7147,26.915,acs5_2024_place_education
1600000US4138750,place,41,38750,"Keno CDP, Oregon",2024,1177,221,18.777,acs5_2024_place_education
1600000US4138900,place,41,38900,"Kerby CDP, Oregon",2024,161,0,0.0,acs5_2024_place_education
1600000US4139150,place,41,39150,"King City city, Oregon",2024,4275,1540,36.023,acs5_2024_place_education
1600000US4139350,place,41,39350,"Kings Valley CDP, Oregon",2024,17,0,0.0,acs5_2024_place_education
1600000US4139566,place,41,39566,"Kirkpatrick CDP, Oregon",2024,136,29,21.324,acs5_2024_place_education
1600000US4139700,place,41,39700,"Klamath Falls city, Oregon",2024,14498,3480,24.003,acs5_2024_place_education
1600000US4139850,place,41,39850,"Knappa CDP, Oregon",2024,612,60,9.804,acs5_2024_place_education
1600000US4140050,place,41,40050,"Labish Village CDP, Oregon",2024,168,32,19.048,acs5_2024_place_education
1600000US4140150,place,41,40150,"Lacomb CDP, Oregon",2024,629,15,2.385,acs5_2024_place_education
1600000US4140300,place,41,40300,"Lafayette city, Oregon",2024,3121,645,20.666,acs5_2024_place_education
1600000US4140350,place,41,40350,"La Grande city, Oregon",2024,8140,2181,26.794,acs5_2024_place_education
1600000US4140550,place,41,40550,"Lake Oswego city, Oregon",2024,29915,22381,74.815,acs5_2024_place_education
1600000US4140650,place,41,40650,"Lakeside city, Oregon",2024,1604,248,15.461,acs5_2024_place_education
1600000US4140700,place,41,40700,"Lakeview town, Oregon",2024,2468,499,20.219,acs5_2024_place_education
1600000US4140950,place,41,40950,"Langlois CDP, Oregon",2024,234,122,52.137,acs5_2024_place_education
1600000US4141050,place,41,41050,"La Pine city, Oregon",2024,1939,354,18.257,acs5_2024_place_education
1600000US4141650,place,41,41650,"Lebanon city, Oregon",2024,13585,2897,21.325,acs5_2024_place_education
1600000US4142200,place,41,42200,"Lexington town, Oregon",2024,70,7,10.0,acs5_2024_place_education
1600000US4142550,place,41,42550,"Lincoln Beach CDP, Oregon",2024,2117,673,31.79,acs5_2024_place_education
1600000US4142600,place,41,42600,"Lincoln City city, Oregon",2024,7859,2054,26.136,acs5_2024_place_education
1600000US4143400,place,41,43400,"Lonerock city, Oregon",2024,36,18,50.0,acs5_2024_place_education
1600000US4143550,place,41,43550,"Long Creek city, Oregon",2024,153,28,18.301,acs5_2024_place_education
1600000US4143650,place,41,43650,"Lookingglass CDP, Oregon",2024,738,38,5.149,acs5_2024_place_education
1600000US4143900,place,41,43900,"Lostine city, Oregon",2024,179,15,8.38,acs5_2024_place_education
1600000US4144050,place,41,44050,"Lowell city, Oregon",2024,897,250,27.871,acs5_2024_place_education
1600000US4144300,place,41,44300,"Lyons city, Oregon",2024,909,174,19.142,acs5_2024_place_education
1600000US4144625,place,41,44625,"McKay CDP, Oregon",2024,61,21,34.426,acs5_2024_place_education
1600000US4145000,place,41,45000,"McMinnville city, Oregon",2024,23160,5985,25.842,acs5_2024_place_education
1600000US4145250,place,41,45250,"Madras city, Oregon",2024,4554,962,21.124,acs5_2024_place_education
1600000US4145400,place,41,45400,"Malin city, Oregon",2024,419,33,7.876,acs5_2024_place_education
1600000US4145700,place,41,45700,"Manzanita city, Oregon",2024,562,394,70.107,acs5_2024_place_education
1600000US4145750,place,41,45750,"Mapleton CDP, Oregon",2024,370,60,16.216,acs5_2024_place_education
1600000US4145850,place,41,45850,"Marcola CDP, Oregon",2024,289,51,17.647,acs5_2024_place_education
1600000US4145900,place,41,45900,"Marion CDP, Oregon",2024,138,0,0.0,acs5_2024_place_education
1600000US4146100,place,41,46100,"Marlene Village CDP, Oregon",2024,3959,1990,50.265,acs5_2024_place_education
1600000US4146500,place,41,46500,"Maupin city, Oregon",2024,370,144,38.919,acs5_2024_place_education
1600000US4146730,place,41,46730,"Maywood Park city, Oregon",2024,778,362,46.53,acs5_2024_place_education
1600000US4146800,place,41,46800,"Meacham CDP, Oregon",2024,32,0,0.0,acs5_2024_place_education
1600000US4147000,place,41,47000,"Medford city, Oregon",2024,60277,18142,30.098,acs5_2024_place_education
1600000US4147300,place,41,47300,"Mehama CDP, Oregon",2024,332,32,9.639,acs5_2024_place_education
1600000US4147350,place,41,47350,"Melrose CDP, Oregon",2024,711,265,37.271,acs5_2024_place_education
1600000US4147650,place,41,47650,"Merlin CDP, Oregon",2024,1352,229,16.938,acs5_2024_place_education
1600000US4147700,place,41,47700,"Merrill city, Oregon",2024,562,35,6.228,acs5_2024_place_education
1600000US4147750,place,41,47750,"Metolius city, Oregon",2024,695,103,14.82,acs5_2024_place_education
1600000US4147800,place,41,47800,"Metzger CDP, Oregon",2024,3008,1329,44.182,acs5_2024_place_education
1600000US4148150,place,41,48150,"Mill City city, Oregon",2024,1359,149,10.964,acs5_2024_place_education
