census_geoid,state_fips,place_fips,geography_name,acs_vintage,median_home_value,median_gross_rent,renter_cost_burden_30_pct_plus,renter_cost_burden_universe,source_id
1600000US4853520,48,53520,"Oglesby city, Texas",2024,110600,911,48.1,52,acs5_2024_place_housing
1600000US4853556,48,53556,"Oilton CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4853616,48,53616,"Oklaunion CDP, Texas",2024,104500,,0.0,6,acs5_2024_place_housing
1600000US4853824,48,53824,"Old River-Winfree city, Texas",2024,124700,1430,43.4,106,acs5_2024_place_housing
1600000US4853934,48,53934,"Olivarez CDP, Texas",2024,79300,860,51.1,92,acs5_2024_place_housing
1600000US4853946,48,53946,"Olivia Lopez de Gutierrez CDP, Texas",2024,,,0.0,26,acs5_2024_place_housing
1600000US4853964,48,53964,"Olmito CDP, Texas",2024,,1020,73.7,137,acs5_2024_place_housing
1600000US4853970,48,53970,"Olmito and Olmito CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4853988,48,53988,"Olmos Park city, Texas",2024,896300,1171,47.0,132,acs5_2024_place_housing
1600000US4854000,48,54000,"Olney city, Texas",2024,95100,439,22.3,480,acs5_2024_place_housing
1600000US4854012,48,54012,"Olton city, Texas",2024,50800,1045,30.8,182,acs5_2024_place_housing
1600000US4854024,48,54024,"Omaha city, Texas",2024,106000,,29.7,145,acs5_2024_place_housing
1600000US4854048,48,54048,"Onalaska city, Texas",2024,165800,1083,76.8,276,acs5_2024_place_housing
1600000US4854075,48,54075,"Opdyke West town, Texas",2024,18400,897,20.4,54,acs5_2024_place_housing
1600000US4854132,48,54132,"Orange city, Texas",2024,164900,1108,46.6,2919,acs5_2024_place_housing
1600000US4854168,48,54168,"Orange Grove city, Texas",2024,123300,686,46.2,182,acs5_2024_place_housing
1600000US4854186,48,54186,"Orason CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4854192,48,54192,"Orchard city, Texas",2024,231300,1205,100.0,30,acs5_2024_place_housing
1600000US4854216,48,54216,"Ore City city, Texas",2024,112500,1236,53.5,71,acs5_2024_place_housing
1600000US4854432,48,54432,"Overton city, Texas",2024,115300,783,21.6,264,acs5_2024_place_housing
1600000US4854444,48,54444,"Ovilla city, Texas",2024,446700,,0.0,69,acs5_2024_place_housing
1600000US4854509,48,54509,"Owl Ranch CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4854528,48,54528,"Oyster Creek city, Texas",2024,164500,725,50.0,88,acs5_2024_place_housing
1600000US4854552,48,54552,"Ozona CDP, Texas",2024,66900,558,0.0,246,acs5_2024_place_housing
1600000US4854558,48,54558,"Pablo Pena CDP, Texas",2024,,,0.0,19,acs5_2024_place_housing
1600000US4854600,48,54600,"Paducah town, Texas",2024,49000,256,16.9,89,acs5_2024_place_housing
1600000US4854624,48,54624,"Paige CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4854636,48,54636,"Paint Rock town, Texas",2024,61100,797,0.0,27,acs5_2024_place_housing
1600000US4854666,48,54666,"Paisano Park CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4854684,48,54684,"Palacios city, Texas",2024,153800,785,89.6,298,acs5_2024_place_housing
1600000US4854708,48,54708,"Palestine city, Texas",2024,166000,1062,48.5,3046,acs5_2024_place_housing
1600000US4854726,48,54726,"Palisades village, Texas",2024,267200,,0.0,2,acs5_2024_place_housing
1600000US4854744,48,54744,"Palmer town, Texas",2024,226000,1718,25.7,179,acs5_2024_place_housing
1600000US4854748,48,54748,"Palmer CDP, Texas",2024,,,47.8,92,acs5_2024_place_housing
1600000US4854780,48,54780,"Palmhurst city, Texas",2024,375000,823,32.9,155,acs5_2024_place_housing
1600000US4854798,48,54798,"Palm Valley city, Texas",2024,275000,1340,12.5,152,acs5_2024_place_housing
1600000US4854804,48,54804,"Palmview city, Texas",2024,113600,678,46.2,1183,acs5_2024_place_housing
1600000US4854810,48,54810,"Palmview South CDP, Texas",2024,82400,,16.3,141,acs5_2024_place_housing
1600000US4854846,48,54846,"Palo Blanco CDP, Texas",2024,,,17.0,53,acs5_2024_place_housing
1600000US4854868,48,54868,"Paloma Creek CDP, Texas",2024,346800,2576,51.9,293,acs5_2024_place_housing
1600000US4854872,48,54872,"Paloma Creek South CDP, Texas",2024,364900,2664,27.7,739,acs5_2024_place_housing
1600000US4854876,48,54876,"Palo Pinto CDP, Texas",2024,161200,,0.0,3,acs5_2024_place_housing
1600000US4854912,48,54912,"Pampa city, Texas",2024,100700,934,41.8,1781,acs5_2024_place_housing
1600000US4854960,48,54960,"Panhandle town, Texas",2024,161000,1038,26.1,264,acs5_2024_place_housing
1600000US4855008,48,55008,"Panorama Village city, Texas",2024,291100,1494,12.2,131,acs5_2024_place_housing
1600000US4855020,48,55020,"Pantego town, Texas",2024,363300,1440,56.5,405,acs5_2024_place_housing
1600000US4855056,48,55056,"Paradise city, Texas",2024,319600,1781,60.0,25,acs5_2024_place_housing
1600000US4855080,48,55080,"Paris city, Texas",2024,150000,971,45.3,5092,acs5_2024_place_housing
1600000US4855152,48,55152,"Parker city, Texas",2024,859600,,100.0,17,acs5_2024_place_housing
1600000US4856000,48,56000,"Pasadena city, Texas",2024,209600,1213,50.4,22561,acs5_2024_place_housing
1600000US4856108,48,56108,"Pattison city, Texas",2024,504400,,8.7,23,acs5_2024_place_housing
1600000US4856156,48,56156,"Patton Village city, Texas",2024,133300,987,59.6,57,acs5_2024_place_housing
1600000US4856252,48,56252,"Pawnee CDP, Texas",2024,216000,,,0,acs5_2024_place_housing
1600000US4856276,48,56276,"Payne Springs town, Texas",2024,233200,1158,50.6,87,acs5_2024_place_housing
1600000US4856348,48,56348,"Pearland city, Texas",2024,356300,1860,48.9,10555,acs5_2024_place_housing
1600000US4856384,48,56384,"Pearsall city, Texas",2024,106700,948,37.7,1235,acs5_2024_place_housing
1600000US4856432,48,56432,"Peaster town, Texas",2024,,,0.0,53,acs5_2024_place_housing
1600000US4856462,48,56462,"Pecan Acres CDP, Texas",2024,493500,1295,28.9,149,acs5_2024_place_housing
1600000US4856468,48,56468,"Pecan Gap city, Texas",2024,252700,,0.0,6,acs5_2024_place_housing
1600000US4856482,48,56482,"Pecan Grove CDP, Texas",2024,383500,1507,50.5,616,acs5_2024_place_housing
1600000US4856485,48,56485,"Pecan Hill city, Texas",2024,325400,1667,71.4,14,acs5_2024_place_housing
1600000US4856498,48,56498,"Pecan Plantation CDP, Texas",2024,418100,2167,12.2,98,acs5_2024_place_housing
1600000US4856640,48,56640,"Pelican Bay city, Texas",2024,181800,1403,48.0,352,acs5_2024_place_housing
1600000US4856644,48,56644,"Pena CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4856660,48,56660,"Pendleton CDP, Texas",2024,268200,,100.0,107,acs5_2024_place_housing
1600000US4856672,48,56672,"Penelope town, Texas",2024,,,18.2,11,acs5_2024_place_housing
1600000US4856696,48,56696,"Penitas city, Texas",2024,167000,697,40.1,257,acs5_2024_place_housing
1600000US4856804,48,56804,"Perezville CDP, Texas",2024,105800,,0.0,62,acs5_2024_place_housing
1600000US4856864,48,56864,"Perrin CDP, Texas",2024,,992,46.3,41,acs5_2024_place_housing
1600000US4856912,48,56912,"Perryton city, Texas",2024,126500,1005,43.1,902,acs5_2024_place_housing
1600000US4856996,48,56996,"Petersburg city, Texas",2024,72700,642,17.9,106,acs5_2024_place_housing
1600000US4857044,48,57044,"Petrolia city, Texas",2024,95600,942,20.6,34,acs5_2024_place_housing
1600000US4857056,48,57056,"Petronila city, Texas",2024,263900,,,0,acs5_2024_place_housing
1600000US4857116,48,57116,"Pettus CDP, Texas",2024,150700,,8.5,71,acs5_2024_place_housing
1600000US4857128,48,57128,"Petty CDP, Texas",2024,227300,,0.0,32,acs5_2024_place_housing
1600000US4857176,48,57176,"Pflugerville city, Texas",2024,402400,1932,48.8,7353,acs5_2024_place_housing
1600000US4857200,48,57200,"Pharr city, Texas",2024,121900,1037,39.5,9762,acs5_2024_place_housing
1600000US4857476,48,57476,"Pilot Point city, Texas",2024,292500,1430,24.2,455,acs5_2024_place_housing
1600000US4857494,48,57494,"Pinebrook CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4857524,48,57524,"Pine Forest city, Texas",2024,155600,1069,11.8,17,acs5_2024_place_housing
1600000US4857566,48,57566,"Pine Harbor CDP, Texas",2024,60600,,0.0,8,acs5_2024_place_housing
1600000US4857596,48,57596,"Pinehurst CDP, Texas",2024,271600,731,31.7,123,acs5_2024_place_housing
1600000US4857608,48,57608,"Pinehurst city, Texas",2024,169700,1304,46.8,314,acs5_2024_place_housing
1600000US4857615,48,57615,"Pine Island town, Texas",2024,353300,929,58.2,110,acs5_2024_place_housing
1600000US4857644,48,57644,"Pineland city, Texas",2024,80700,500,45.5,145,acs5_2024_place_housing
1600000US4857752,48,57752,"Pinewood Estates CDP, Texas",2024,340900,,100.0,5,acs5_2024_place_housing
1600000US4857800,48,57800,"Piney Point Village city, Texas",2024,2000001,,100.0,6,acs5_2024_place_housing
1600000US4857908,48,57908,"Pittsburg city, Texas",2024,119200,777,47.0,732,acs5_2024_place_housing
1600000US4857932,48,57932,"Placedo CDP, Texas",2024,45900,,,0,acs5_2024_place_housing
1600000US4857968,48,57968,"Plains town, Texas",2024,133300,864,11.7,120,acs5_2024_place_housing
1600000US4857980,48,57980,"Plainview city, Texas",2024,113000,851,45.6,3391,acs5_2024_place_housing
1600000US4858016,48,58016,"Plano city, Texas",2024,465900,1841,41.9,48422,acs5_2024_place_housing
1600000US4858040,48,58040,"Plantersville city, Texas",2024,223900,960,5.6,36,acs5_2024_place_housing
1600000US4858088,48,58088,"Pleak village, Texas",2024,318400,1066,0.0,241,acs5_2024_place_housing
1600000US4858232,48,58232,"Pleasant Hill CDP, Texas",2024,79900,,,0,acs5_2024_place_housing
1600000US4858280,48,58280,"Pleasanton city, Texas",2024,204300,1108,34.5,1397,acs5_2024_place_housing
1600000US4858400,48,58400,"Pleasant Valley town, Texas",2024,138200,1125,33.3,6,acs5_2024_place_housing
1600000US4858436,48,58436,"Plum CDP, Texas",2024,230600,,,0,acs5_2024_place_housing
1600000US4858448,48,58448,"Plum Grove city, Texas",2024,200800,1159,44.1,34,acs5_2024_place_housing
1600000US4858502,48,58502,"Poetry town, Texas",2024,367100,2114,28.6,21,acs5_2024_place_housing
1600000US4858532,48,58532,"Point city, Texas",2024,158600,855,32.0,147,acs5_2024_place_housing
1600000US4858556,48,58556,"Point Blank city, Texas",2024,191400,,62.5,8,acs5_2024_place_housing
1600000US4858568,48,58568,"Point Comfort city, Texas",2024,251600,1175,2.4,41,acs5_2024_place_housing
1600000US4858586,48,58586,"Point Venture village, Texas",2024,502700,2250,58.9,90,acs5_2024_place_housing
1600000US4858664,48,58664,"Ponder town, Texas",2024,321000,2158,50.9,108,acs5_2024_place_housing
1600000US4858808,48,58808,"Port Aransas city, Texas",2024,588700,2294,56.3,428,acs5_2024_place_housing
1600000US4858820,48,58820,"Port Arthur city, Texas",2024,107400,1021,49.0,9078,acs5_2024_place_housing
1600000US4858850,48,58850,"Porter Heights CDP, Texas",2024,267800,1074,19.3,109,acs5_2024_place_housing
1600000US4858892,48,58892,"Port Isabel city, Texas",2024,182600,748,52.3,826,acs5_2024_place_housing
1600000US4858904,48,58904,"Portland city, Texas",2024,234800,1577,48.3,2789,acs5_2024_place_housing
1600000US4858916,48,58916,"Port Lavaca city, Texas",2024,128200,849,40.4,1479,acs5_2024_place_housing
1600000US4858928,48,58928,"Port Mansfield CDP, Texas",2024,,,0.0,15,acs5_2024_place_housing
1600000US4858940,48,58940,"Port Neches city, Texas",2024,253200,1095,33.7,1624,acs5_2024_place_housing
1600000US4858952,48,58952,"Port O'Connor CDP, Texas",2024,415300,,,0,acs5_2024_place_housing
1600000US4859012,48,59012,"Post city, Texas",2024,49200,822,14.2,373,acs5_2024_place_housing
1600000US4859065,48,59065,"Post Oak Bend city, Texas",2024,391700,,18.2,22,acs5_2024_place_housing
1600000US4859084,48,59084,"Poteet city, Texas",2024,119200,734,30.5,325,acs5_2024_place_housing
1600000US4859096,48,59096,"Poth town, Texas",2024,225000,950,22.0,214,acs5_2024_place_housing
1600000US4859108,48,59108,"Potosi CDP, Texas",2024,354200,,0.0,77,acs5_2024_place_housing
1600000US4859132,48,59132,"Pottsboro town, Texas",2024,280000,1283,40.1,212,acs5_2024_place_housing
1600000US4859156,48,59156,"Powderly CDP, Texas",2024,221300,,0.0,66,acs5_2024_place_housing
1600000US4859168,48,59168,"Powell town, Texas",2024,251400,,0.0,9,acs5_2024_place_housing
1600000US4859192,48,59192,"Poynor town, Texas",2024,179700,1100,12.5,24,acs5_2024_place_housing
1600000US4859210,48,59210,"Prado Verde CDP, Texas",2024,423300,,,0,acs5_2024_place_housing
1600000US4859216,48,59216,"Praesel CDP, Texas",2024,273100,,0.0,5,acs5_2024_place_housing
1600000US4859336,48,59336,"Prairie View city, Texas",2024,167600,1002,85.0,1107,acs5_2024_place_housing
1600000US4859384,48,59384,"Premont city, Texas",2024,89800,781,23.5,378,acs5_2024_place_housing
1600000US4859396,48,59396,"Presidio city, Texas",2024,78800,433,11.0,255,acs5_2024_place_housing
1600000US4859420,48,59420,"Preston CDP, Texas",2024,184000,1289,60.7,163,acs5_2024_place_housing
1600000US4859528,48,59528,"Priddy CDP, Texas",2024,65000,,70.0,10,acs5_2024_place_housing
1600000US4859540,48,59540,"Primera town, Texas",2024,160900,1293,14.4,361,acs5_2024_place_housing
1600000US4859576,48,59576,"Princeton city, Texas",2024,331000,2239,41.0,1912,acs5_2024_place_housing
1600000US4859612,48,59612,"Proctor CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4859636,48,59636,"Progreso city, Texas",2024,69300,935,51.5,303,acs5_2024_place_housing
1600000US4859642,48,59642,"Progreso Lakes city, Texas",2024,219700,,0.0,9,acs5_2024_place_housing
1600000US4859696,48,59696,"Prosper town, Texas",2024,823700,2176,37.6,1365,acs5_2024_place_housing
1600000US4859748,48,59748,"Providence Village town, Texas",2024,351000,2413,64.8,630,acs5_2024_place_housing
1600000US4859794,48,59794,"Pueblo East CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4859798,48,59798,"Pueblo Nuevo CDP, Texas",2024,159800,,,0,acs5_2024_place_housing
1600000US4859984,48,59984,"Putnam town, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4859996,48,59996,"Pyote town, Texas",2024,257100,,0.0,12,acs5_2024_place_housing
1600000US4860020,48,60020,"Quail CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4860026,48,60026,"Quail Creek CDP, Texas",2024,204400,1309,0.0,99,acs5_2024_place_housing
1600000US4860044,48,60044,"Quanah city, Texas",2024,71100,666,42.1,209,acs5_2024_place_housing
1600000US4860080,48,60080,"Queen City city, Texas",2024,116300,774,52.1,242,acs5_2024_place_housing
1600000US4860092,48,60092,"Quemado CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4860098,48,60098,"Quesada CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4860140,48,60140,"Quinlan city, Texas",2024,193800,1162,78.8,245,acs5_2024_place_housing
1600000US4860164,48,60164,"Quintana town, Texas",2024,,1600,0.0,8,acs5_2024_place_housing
1600000US4860176,48,60176,"Quitaque city, Texas",2024,69200,693,42.9,28,acs5_2024_place_housing
1600000US4860188,48,60188,"Quitman city, Texas",2024,192100,1154,54.0,328,acs5_2024_place_housing
1600000US4860278,48,60278,"Radar Base CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4860290,48,60290,"Rafael Pena CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4860356,48,60356,"Ralls city, Texas",2024,72200,777,29.5,200,acs5_2024_place_housing
1600000US4860380,48,60380,"Ramireno CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4860408,48,60408,"Ramirez-Perez CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4860422,48,60422,"Ramos CDP, Texas",2024,,,20.0,25,acs5_2024_place_housing
1600000US4860458,48,60458,"Ranchette Estates CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4860478,48,60478,"Ranchitos del Norte CDP, Texas",2024,,,0.0,37,acs5_2024_place_housing
1600000US4860480,48,60480,"Ranchitos East CDP, Texas",2024,,,41.8,55,acs5_2024_place_housing
1600000US4860482,48,60482,"Ranchitos Las Lomas CDP, Texas",2024,227900,,,0,acs5_2024_place_housing
1600000US4860518,48,60518,"Rancho Alegre CDP, Texas",2024,51100,,0.0,43,acs5_2024_place_housing
1600000US4860529,48,60529,"Rancho Banquete CDP, Texas",2024,,,0.0,9,acs5_2024_place_housing
1600000US4860534,48,60534,"Rancho Chico CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4860539,48,60539,"Ranchos Penitas West CDP, Texas",2024,254500,,37.0,27,acs5_2024_place_housing
1600000US4860544,48,60544,"Rancho Viejo town, Texas",2024,264500,1392,27.1,376,acs5_2024_place_housing
1600000US4860554,48,60554,"Rancho Viejo CDP, Texas",2024,,,0.0,10,acs5_2024_place_housing
1600000US4860608,48,60608,"Randolph AFB CDP, Texas",2024,,2247,30.2,315,acs5_2024_place_housing
1600000US4860632,48,60632,"Ranger city, Texas",2024,66000,904,21.2,444,acs5_2024_place_housing
1600000US4860644,48,60644,"Rangerville village, Texas",2024,,,0.0,24,acs5_2024_place_housing
1600000US4860668,48,60668,"Rankin city, Texas",2024,127000,564,16.7,96,acs5_2024_place_housing
1600000US4860672,48,60672,"Ransom Canyon town, Texas",2024,341000,,28.6,7,acs5_2024_place_housing
1600000US4860686,48,60686,"Ratamosa CDP, Texas",2024,222800,,0.0,14,acs5_2024_place_housing
1600000US4860752,48,60752,"Ravenna city, Texas",2024,132800,,50.0,4,acs5_2024_place_housing
1600000US4860836,48,60836,"Raymondville city, Texas",2024,52200,881,43.5,779,acs5_2024_place_housing
1600000US4860932,48,60932,"Realitos CDP, Texas",2024,,,100.0,3,acs5_2024_place_housing
1600000US4861040,48,61040,"Redfield CDP, Texas",2024,324200,,100.0,50,acs5_2024_place_housing
1600000US4861076,48,61076,"Redford CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4861124,48,61124,"Redland CDP, Texas",2024,154300,930,84.1,126,acs5_2024_place_housing
1600000US4861172,48,61172,"Red Lick city, Texas",2024,320800,1714,21.2,170,acs5_2024_place_housing
1600000US4861196,48,61196,"Red Oak city, Texas",2024,366100,1920,79.5,1309,acs5_2024_place_housing
1600000US4861280,48,61280,"Red Rock CDP, Texas",2024,189300,,,0,acs5_2024_place_housing
1600000US4861340,48,61340,"Redwater city, Texas",2024,110600,883,24.0,129,acs5_2024_place_housing
1600000US4861352,48,61352,"Redwood CDP, Texas",2024,109500,1302,0.0,293,acs5_2024_place_housing
1600000US4861436,48,61436,"Refugio town, Texas",2024,94800,747,64.4,393,acs5_2024_place_housing
1600000US4861454,48,61454,"Regino Ramirez CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4861466,48,61466,"Reid Hope King CDP, Texas",2024,108200,,83.1,71,acs5_2024_place_housing
1600000US4861508,48,61508,"Reklaw city, Texas",2024,163400,,0.0,4,acs5_2024_place_housing
1600000US4861532,48,61532,"Relampago CDP, Texas",2024,,,,0,acs5_2024_place_housing
1600000US4861568,48,61568,"Rendon CDP, Texas",2024,362600,1354,23.9,724,acs5_2024_place_housing
1600000US4861592,48,61592,"Reno city (Lamar County), Texas",2024,235600,889,49.5,275,acs5_2024_place_housing
1600000US4861604,48,61604,"Reno city (Parker and Tarrant Counties), Texas",2024,362400,1263,55.7,167,acs5_2024_place_housing
1600000US4861616,48,61616,"Retreat town, Texas",2024,190800,,0.0,5,acs5_2024_place_housing
1600000US4861700,48,61700,"Rhome city, Texas",2024,260100,981,28.4,67,acs5_2024_place_housing
1600000US4861724,48,61724,"Ricardo CDP, Texas",2024,246700,,0.0,15,acs5_2024_place_housing
